"gene_id","protein_id","gene_name","TM","Pharynx_1","NPharynx_1","NPharynx_2","Pharynx_2","NPharynx_3","Pharynx_3","mean.pharynx.tpm","mean.npharynx.tpm","high.pharynx","ph.enrch","prioritize"
"WBGene00228342","Bm8081","Bm8081","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225710","Bm5449a","Bma-gcy-28","4",0,15.4635211155911,0,0.226184397223439,0,0,0.0753947990744795,5.15450703853035,"no",0.174732889627384,"no"
"WBGene00229846","Bm9585a","Bma-inx-14","5",0,0,0,0,0.480470951660438,0,0,0.160156983886813,"no",0.861952316702653,"no"
"WBGene00229845","Bm9584a","Bm9584a","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00233688","Bm13427","Bm13427","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00221971","Bm1710a","Bma-avr-14","4",0,26.4856766632599,0,0.254303601298024,0.0428048662931245,0.39728188687565,0.217195162724558,8.84282717651769,"no",0.123663165155277,"no"
"WBGene00228559","Bm8298","Bm8298","8",0,299.436759952272,0,0,0.0412298450069083,0,0,99.825996599093,"no",0.00991807702111021,"no"
"WBGene00224191","Bm3930","Bma-rps-26","0",807.857278991003,1784.95085783312,0,0,0,4.50569696639197,270.787658652465,594.983619277708,"no",0.456032095281165,"no"
"WBGene00224194","Bm3933","Bm3933","3",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00224195","Bm3934","Bma-dnj-12","0",0,1.13459088613454,0,0,199.732141243688,0,0,66.9555773766075,"no",0.0147154956017522,"no"
"WBGene00227440","Bm7179","Bm7179","1",0,20.4924664485127,0,0,0,0,0,6.83082214950425,"no",0.127700512271666,"no"
"WBGene00227439","Bm7178","Bm7178","1",0,0,0,5.71786249610163,0,0,1.90595416536721,0,"no",2.90595416536721,"no"
"WBGene00226655","Bm6394","Bma-rpb-10","0",0,1688.41668537733,0,0,0,0,0,562.805561792445,"no",0.00177366111256656,"no"
"WBGene00235013","Bm14678","Bma-pfd-1","0",0,22.0741450399688,0,0,0.550654029956552,0,0,7.5415996899751,"no",0.117074088729967,"no"
"WBGene00222336","Bm2075a","Bm2075a","3",0,133.329567525481,0,0,0.153813974848199,0,0,44.4944605001098,"no",0.0219806980675721,"no"
"WBGene00235014","Bm14679","Bm14679","0",0,444.205407313845,0,0,2.03086312418117,0,0,148.745423479342,"no",0.00667800041406911,"no"
"WBGene00228779","Bm8518","Bm8518","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00223624","Bm3363b","Bma-hxk-1.2","0",0,0,0,2.79780565630874,0.235465987153076,0,0.932601885436247,0.0784886623843588,"no",1.79195382653684,"no"
"WBGene00227372","Bm7111","Bm7111","8",0,0.299769020606975,0,1.09927223967392,0,0.343464227276807,0.480912155650241,0.0999230068689915,"no",1.34637801591746,"no"
"WBGene00221967","Bm1706a","Bma-mrpl-9","0",0,901.427575495008,0,0,1099.65308878482,1.39637915351882,0.465459717839608,667.026888093275,"no",0.00219371367224816,"no"
"WBGene00227581","Bm7320a","Bma-uaf-2","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00268739","Bm17596","Bm17596","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00232400","Bm12139a","Bm12139a","0",0,0,0,0.484554365147843,0.163122226394239,0.75698759867017,0.413847321272671,0.0543740754647462,"no",1.34093520902387,"no"
"WBGene00233654","Bm13393","Bm13393","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00232401","Bm12140","Bma-mxt-1","0",2.89087222724458,24.7226157166911,0,1.09112754243655,24.6105291292076,0,1.32733325656038,16.4443816152996,"no",0.133414488852915,"no"
"WBGene00227861","Bm7600a","Bma-anc-1.1","1",13.510498796201,625.722041460332,0,0.540732923185054,74.0879967577906,0,4.68374390646203,233.270012739374,"no",0.0242615085046553,"no"
"WBGene00268740","Bm17597","Bma-anc-1.3","0",0,0,0,0,0.103934339646662,0,0,0.0346447798822206,"no",0.966515290507565,"no"
"WBGene00231627","Bm11366a","Bma-anc-1.2","0",0,89.132173894923,0,0,127.735581035691,0.0694112142045212,0.0231370714015071,72.2892516435379,"no",0.01396026086305,"no"
"WBGene00226875","Bm6614","Bm6614","0",0,0,0,0.725373433540926,0,0,0.241791144513642,0,"no",1.24179114451364,"no"
"WBGene00227221","Bm6960","Bm6960","0",0,336.660112780409,0,1.38830186704377,369.684312078742,0,0.462767289014591,235.448141619717,"no",0.00618641905575718,"no"
"WBGene00224134","Bm3873","Bma-tax-2","4",12.2149355043666,0,0,3.77605205015376,0.75115450046539,3.7539594872143,6.58164901391156,0.250384833488463,"no",6.06345247547463,"no"
"WBGene00227284","Bm7023a","Bm7023a","1",0,0,0,0.393674390525821,0,0.615011757145475,0.336228715890432,0,"no",1.33622871589043,"no"
"WBGene00223838","Bm3577","Bm3577","0",0,0,0,0.501753709397174,0.0422280697819441,0.391928504745314,0.297894071380829,0.014076023260648,"no",1.27987847223485,"no"
"WBGene00223839","Bm3578","Bma-glc-2","4",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00229937","Bm9676","Bma-cdt-1","1",0,0,0,0,0.186166539951503,0.86392740674118,0.28797580224706,0.0620555133171675,"no",1.2127198494778,"no"
"WBGene00229938","Bm9677","Bm9677","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00229940","Bm9679","Bm9679","0",0,0,0,0,0,1.23554598214997,0.411848660716655,0,"no",1.41184866071666,"no"
"WBGene00234123","Bm13862","Bm13862","0",0,0,0,0,0,4.42488978517653,1.47496326172551,0,"no",2.47496326172551,"no"
"WBGene00222684","Bm2423","Bm2423","0",0,1.75887362692713,0,0.869897029321445,0.0732113620075187,2.71796648912838,1.19595450614994,0.610694996311549,"no",1.36335837087631,"no"
"WBGene00223131","Bm2870","Bm2870","2",0,0,0,0,0.434563496019827,0,0,0.144854498673276,"no",0.873473442397142,"no"
"WBGene00229941","Bm9680a","Bma-erp-44.1","0",0,0,0,1.95059959939413,0,0.761823550109716,0.904141049834614,0,"no",1.90414104983461,"no"
"WBGene00224786","Bm4525","Bma-pdxk-1","0",0,136.787576072553,0,0,0,0,0,45.595858690851,"no",0.0214611347037231,"no"
"WBGene00268741","Bm17598","Bma-mtd-1","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00229134","Bm8873","Bm8873","1",5812.31012617727,138.515828148066,542.490549100866,10.0998316304748,27.5135283073695,7.88915325382884,1943.43303702053,236.1733018521,"no",8.19836390452185,"no"
"WBGene00222655","Bm2394","Bma-nas-36","0",0,0,0,0,0.081200299340549,0.753638801625284,0.251212933875095,0.0270667664468497,"no",1.21823913960694,"no"
"WBGene00223880","Bm3619","Bm3619","3",5.45755078232653,0,0,7.42656749422128,0.22059776095169,4.09483791451571,5.65965206368784,0.0735325869838966,"no",6.20349316307036,"no"
"WBGene00229133","Bm8872","Bm8872","1",0,213.592916604947,0,1.36228669225979,1427.86784722047,0,0.454095564086596,547.153587941806,"no",0.00265271558204407,"no"
"WBGene00269357","Bm18208a","Bma-rig-5","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00224649","Bm4388","Bm4388","0",4.57816871301986,4.68196262665627,0,0.863989409427921,89.3657162745937,0.674877078157937,2.03901173353524,31.3492263004167,"no",0.0939438769049045,"no"
"WBGene00235452",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00229132","Bm8871","Bm8871","1",0,1669.18208494994,0,0,176.016753211986,0,0,615.066279387308,"no",0.00162320197267496,"no"
"WBGene00268742","Bm17599","Bm17599","0",24.4645890601999,3819.01479767595,0,9.2338868132609,11916.1643101555,0,11.2328252911536,5245.0597026105,"no",0.00233181206173967,"no"
"WBGene00222756","Bm2495","Bm2495","1",0,0.548076903395164,0,1.20589991031527,0.202979368599045,2.51186476483428,1.23925489171652,0.250352090664736,"no",1.79089946618639,"no"
"WBGene00226938","Bm6677a","Bma-aps-3","0",0,0,0,1.26519554126448,0,0,0.421731847088159,0,"no",1.42173184708816,"no"
"WBGene00233911","Bm13650","Bma-rpl-39","0",51567.9429296696,92380.7726320925,0,59298.4235564893,487.490773579182,25315.0011599987,45393.7892153859,30956.0878018906,"no",1.46637789400247,"no"
"WBGene00224540","Bm4279c","Bma-nud-1","0",0,2.3568450255831,0,0,17.3140551482342,0,0,6.55696672460575,"no",0.13232822591953,"no"
"WBGene00268743","Bm17600","Bma-tnsl-1","0",0,0.278775344133395,0,1.2480719028188,0.21007783866087,1.62481759983433,0.957629834217711,0.162951060931422,"no",1.68332950541343,"no"
"WBGene00224847","Bm4586","Bma-exos-3","2",0,0,1386.97286974868,0,0,0,0,462.324289916228,"no",0.00215831550765622,"no"
"WBGene00225183","Bm4922","Bma-hsb-1","0",0,168.803337842935,0,2.31313528251384,0,0,0.771045094171281,56.2677792809783,"no",0.0309256813588289,"no"
"WBGene00225182","Bm4921a","Bma-eak-7","0",0,873.182603090814,0,0.838522127311865,3.246257737935,0,0.279507375770622,292.142953609583,"no",0.00436478980652801,"no"
"WBGene00225972","Bm5711","Bma-nuo-2","0",0,158.051803857566,0,0,0,0,0,52.6839346191886,"no",0.0186275467156717,"no"
"WBGene00227780","Bm7519","Bm7519","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00232628","Bm12367","Bma-ttr-38","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00229131","Bm8870","Bma-catp-1","10",0,0,0,0.536593906823878,0.0602136719471352,0.558857047772432,0.36515031819877,0.0200712239823784,"no",1.33828921559928,"no"
"WBGene00225921","Bm5660","Bm5660","0",0,0,0,1.01981916263135,0,0.79659839485977,0.605472519163708,0,"no",1.60547251916371,"no"
"WBGene00229130","Bm8869","Bm8869","2",0,0,0,2.14019058849412,0,0,0.713396862831372,0,"no",1.71339686283137,"no"
"WBGene00227601","Bm7340","Bma-mlt-4","0",0,0,0,1.20568827466938,0,0,0.401896091556459,0,"no",1.40189609155646,"no"
"WBGene00226578","Bm6317a","Bma-pad-1","0",0,0,0,0.689379538313794,0.0966980635616843,0.538486286385313,0.409288608233036,0.0322326878538948,"no",1.36528190282665,"no"
"WBGene00224688","Bm4427","Bm4427","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00221824","Bm1563a","Bma-pfkb-1.1","0",0,7.31329067116323,0,0,0,0,0,2.43776355705441,"no",0.29088678828652,"no"
"WBGene00229007","Bm8746","Bm8746","0",0,0,0,0.573935821977119,0.0966059701678161,1.7932448076768,0.789060209884641,0.0322019900559387,"no",1.73324623195862,"no"
"WBGene00221959","Bm1698","Bm1698","1",0,2806.11078008601,0,2.42328458168117,422.98387338144,60.571824614861,20.9983697321807,1076.36488448915,"no",0.0204186808470294,"no"
"WBGene00224893","Bm4632a","Bma-ctg-1","0",0,134.624278958351,0,0,85.6528691018161,0.369578862739176,0.123192954246392,73.4257160200556,"no",0.01509146319726,"no"
"WBGene00234310","Bm14049","Bma-rps-7","0",17707.0769329272,2451.94622367066,0,146.476550614012,528.325968205029,0,5951.18449451374,993.424063958563,"no",5.98555959197078,"no"
"WBGene00224243","Bm3982a","Bm3982a","11",0,320.043676012764,0,0,0,0,0,106.681225337588,"no",0.00928666995444129,"no"
"WBGene00231956","Bm11695","Bma-daf-36","2",0,0,0,0,0.089683066768168,0,0,0.0298943555893893,"no",0.970973376611739,"no"
"WBGene00236141",NA,NA,NA,0,0,0,46.2627056502768,0,36.136599912275,27.4664351875173,0,"no",28.4664351875173,"no"
"WBGene00226128","Bm5867","Bma-wts-1","0",12.1538823856762,9.59339412374132,0,16.7438187968024,1.81455504663167,13.6163750871373,14.1713587565386,3.80264972345766,"no",3.15895591603046,"no"
"WBGene00223943","Bm3682a","Bma-cpn-3","0",0,443.105673560251,0,7.64062321631121,36.0103588703712,6.82082629421397,4.82048317017506,159.705344143541,"no",0.0362183547858635,"no"
"WBGene00228078","Bm7817","Bm7817","2",10.2040435254099,0,0,2.65149046278121,0.44630392238856,5.52300021816322,6.12617806878477,0.14876797412952,"no",6.20332236732543,"no"
"WBGene00234168","Bm13907","Bma-eif-1","10",6.88478648162221,0,0,7.79575805851474,0.656098418671636,4.05960101142153,6.24671518385283,0.218699472890545,"no",5.94626923622512,"no"
"WBGene00225636","Bm5375","Bma-glb-23","0",0,0,0,2.23633196258662,0.188211826645306,3.49367518683127,1.9100023831393,0.0627372755484352,"no",2.73821427938299,"no"
"WBGene00268744","Bm17601","Bm17601","0",0,0,0,12.6940350869662,0.427336830343222,3.9662121854936,5.5534157574866,0.142445610114407,"no",5.7363043802412,"no"
"WBGene00268745","Bm17602","Bm17602","0",0,0,0,4.67347740752797,3.5399187640064,7.30106814554128,3.99151518435641,1.17997292133547,"no",2.28971430585412,"no"
"WBGene00220884","Bm623","Bm623","1",291.254804102078,0,0,484.656916336234,20.3945937020945,265.001732690017,346.971151042776,6.79819790069817,"yes",44.6219954243047,"yes"
"WBGene00230979","Bm10718","Bm10718","3",23.722455607301,0,0,20.5473659011997,2.42100022143302,9.62994183395754,17.9665877808194,0.807000073811007,"no",10.4961743254489,"no"
"WBGene00235436",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00230978","Bm10717","Bm10717","1",0,0,0,22.1668288056241,2.29610019937207,7.99148933279648,10.0527727128069,0.765366733124023,"no",6.26089327810527,"no"
"WBGene00230977","Bm10716","Bm10716","1",0,0,0,0,0.246614088912083,3.43332379204916,1.14444126401639,0.0822046963040277,"no",1.98154865834545,"no"
"WBGene00228097","Bm7836","Bm7836","0",0,0,0,2.48868385765844,0.20945000233812,2.59193870046385,1.69354085270743,0.0698166674460399,"no",2.51775928967127,"no"
"WBGene00268746","Bm17603","Bm17603","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00228921","Bm8660a","Bma-asp-4","1",7.2444875160688,112.858035656808,0,6.95873566884387,36.7009725714268,3.62372589649554,5.94231636046941,49.8530027427448,"no",0.136517334002659,"no"
"WBGene00234799",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00221985","Bm1724","Bm1724","1",4.98405595835465,0,0,14.3623939841103,1.14159981820261,11.218714467539,10.188388136668,0.380533272734202,"no",8.10439585748553,"no"
"WBGene00225219","Bm4958a","Bm4958a","12",5.63475095140894,0,0,4.25354804678654,0.268486989298528,4.98377997397059,4.95735965738869,0.0894956630995092,"no",5.46799758747142,"no"
"WBGene00230976","Bm10715","Bm10715","1",73.7965981108057,0,0,137.833426550481,6.96011542593406,92.2834924672887,101.304505709525,2.32003847531135,"no",30.8142530486581,"no"
"WBGene00225895","Bm5634","Bma-rps-24","1",13.5778268632917,124.721897810054,0,21.7371042210603,2.19529845829854,16.9792282454448,17.4313864432656,42.3057320894508,"no",0.425610780697447,"no"
"WBGene00224537","Bm4276a","Bm4276a","0",42.4789691131297,0.692326855574778,518.192746236481,26.9113543843684,0.854673660686444,8.72566680808591,26.0386634351947,173.246582250914,"no",0.155174713247799,"no"
"WBGene00230975","Bm10714","Bm10714","0",1387.38252390809,0,0,11.7854517363235,0.305192257299751,9.9139603084745,469.693978650964,0.10173075243325,"no",427.231406231879,"no"
"WBGene00230974","Bm10713","Bm10713","1",57.8434323193359,0,0,86.1829435904351,2.68186972211603,49.7821091770619,64.6028283622777,0.893956574038677,"no",34.6379791709723,"no"
"WBGene00229124","Bm8863","Bma-cutl-6","1",4.17349481474089,0,0,5.90714685216347,0.397720881481946,6.15223283115258,5.41095816601898,0.132573627160649,"no",5.66052220559929,"no"
"WBGene00224327","Bm4066a","Bma-slc-25A42.1","6",9.3126566409361,0,0,5.963551900231,0.12547455109687,4.6582335824417,6.64481404120293,0.0418248503656235,"no",7.33790717174775,"no"
"WBGene00227515","Bm7254","Bma-dsbn-1","0",0,0,0,3.18646186876907,0.715135103839677,1.6593336694412,1.61526517940342,0.238378367946559,"no",2.11184662708537,"no"
"WBGene00235504",NA,NA,NA,0,0,0,19.4068129634636,0,0,6.46893765448786,0,"no",7.46893765448786,"no"
"WBGene00235505",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00229123","Bm8862","Bm8862","0",19.800548556746,0.834658080925903,0,13.0786191252278,0.83863545492431,2.91883877452969,11.9326688188345,0.557764511950071,"no",8.30206922780958,"no"
"WBGene00255391",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00229122","Bm8861","Bm8861","0",0,0,0,0.679123348069011,0,0,0.226374449356337,0,"no",1.22637444935634,"no"
"WBGene00235506",NA,NA,NA,0,0,0,22.0192685546991,0,0,7.33975618489969,0,"no",8.33975618489969,"no"
"WBGene00235508",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00235507",NA,NA,NA,0,177.059870974878,0,0,0,0,0,59.0199569916259,"no",0.0166611249011645,"no"
"WBGene00224138","Bm3877","Bma-ent-6","10",5.17901671953015,0,0,5.86428663172523,0.575801269054013,3.81724646960651,4.95351660695397,0.191933756351337,"no",4.99483849268473,"no"
"WBGene00229121","Bm8860","Bm8860","0",0,0,0,1.50361387372863,0.253091149684561,0,0.50120462457621,0.0843637165615203,"no",1.38441060102645,"no"
"WBGene00220320","Bm59","Bm59","12",0,0,0,1.2108414697627,0.0509527853231442,0.472904612202938,0.561248693988545,0.0169842617743814,"no",1.53517488192449,"no"
"WBGene00268747","Bm17604","Bm17604","0",133.69471472468,0,0,70.6369371346764,5.36956168514846,39.1569724422562,81.1628747672043,1.78985389504949,"no",29.4506013067565,"no"
"WBGene00221857","Bm1596","Bma-zipt-17.1","6",16.0271603366699,0,0,16.677899768041,1.94348481161136,12.0252887103033,14.9101162716714,0.647828270537119,"no",9.65520288499807,"no"
"WBGene00231937","Bm11676","Bm11676","0",28.9559526325462,0,0,9.27127097039961,1.17041848472546,7.24195018484863,15.1563912625982,0.390139494908488,"no",11.6221367148926,"no"
"WBGene00222751","Bm2490","Bma-zipt-17.2","8",0,0,0,3.42943306580113,0.43293652673484,0,1.14314435526704,0.14431217557828,"no",1.87286686361089,"no"
"WBGene00228329","Bm8068","Bma-pgal-1","0",4.60422545014576,0.582249623138787,0,1.73781364423351,0.438768151359802,0,2.11401303145975,0.340339258166196,"no",2.3233021136158,"no"
"WBGene00227297","Bm7036","Bma-arx-1","0",14.5516181083193,0,0,26.2080815961322,1.47046472902945,14.5575722942634,18.4390906662383,0.490154909676483,"no",13.0450133338544,"no"
"WBGene00227296","Bm7035","Bma-dnc-5","2",0,0,0,5.68239188508363,3445.52743690514,0,1.89413062836121,1148.50914563505,"no",0.00251770996285753,"no"
"WBGene00228328","Bm8067","Bm8067","1",10.200179779576,0,0,20.4061298407741,0.996353798846628,8.51733342602768,13.0412143487926,0.332117932948876,"no",10.5405189747051,"no"
"WBGene00229170","Bm8909a","Bm8909a","0",0,0.515112078476762,0,12.2994504447866,0.388175046293642,1.80137129472066,4.70027391316908,0.301095708256801,"no",4.38113343775937,"no"
"WBGene00224306","Bm4045","Bm4045","1",5.46227151647947,0,0,1.03083679031677,0.260268616454818,2.41561336348091,2.96957389009238,0.0867562054849395,"no",3.65268113497549,"no"
"WBGene00222956","Bm2695","Bma-cmt-1.1","1",0,84.1097722696765,0,1.29855624025444,0.218575458446037,0,0.432852080084813,28.1094492427075,"no",0.0492229196141102,"no"
"WBGene00304764","Bm18590","Bma-cmt-1.2","0",0,0,0,0,1.51829766999345,1.76145907991887,0.587153026639623,0.506099223331149,"no",1.05381704077186,"no"
"WBGene00223285","Bm3024","Bma-cdc-5L","0",13.0858896337931,64.5430397932655,0,10.6648649367227,0.433307330462037,3.44710781241229,9.06595412764271,21.6587823745759,"no",0.444240734618518,"no"
"WBGene00236715",NA,NA,NA,0,0,0,74.6740411855012,0,0,24.8913470618337,0,"no",25.8913470618337,"no"
"WBGene00225010","Bm4749","Bma-ceh-6","0",59.3889344852904,0,0,104.010956005876,2.96734273263731,35.8027745089283,66.4008883333651,0.989114244212435,"no",33.8848754059632,"no"
"WBGene00229168","Bm8907","Bm8907","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00227494","Bm7233","Bma-unc-95","0",10.1233125268775,15.2984113465294,0,0.810334016167269,0,0,3.64454884768158,5.09947044884314,"no",0.761467554705915,"no"
"WBGene00220308","Bm47","Bm47","0",0,0,0,0,0.55223183519998,0,0,0.184077278399993,"no",0.84453947241625,"no"
"WBGene00268748","Bm17605","Bma-cof-2.2","0",0,0,0,5.81514456497893,0.391526481431779,5.45077205380684,3.75530553959526,0.130508827143926,"no",4.20634091960952,"no"
"WBGene00268749","Bm17606","Bm17606","0",0,0,0,2.56152564842137,0,0,0.853841882807123,0,"no",1.85384188280712,"no"
"WBGene00233012","Bm12751","Bm12751","0",0,0,0,2.79780565630874,0.470931974306153,0,0.932601885436247,0.156977324768718,"no",1.67038873110376,"no"
"WBGene00234573","Bm14312","Bm14312","4",0,0,0,5.20061452616662,0.583584891702628,8.12457999541686,4.44173150719449,0.194528297234209,"no",4.55554842844174,"no"
"WBGene00221793","Bm1532","Bm1532","1",0,0,0,1.80884986547291,0.304469052898567,0,0.602949955157637,0.101489684299522,"no",1.45525643862658,"no"
"WBGene00234574","Bm14313","Bm14313","0",0,0,0,4.20184207282331,0,0,1.40061402427444,0,"no",2.40061402427444,"no"
"WBGene00268750","Bm17608","Bm17608","0",0,0,0,1.26379907819465,0.638175200280772,5.9230519723762,2.39561701685695,0.212725066760257,"no",2.79998914010097,"no"
"WBGene00221385","Bm1124","Bm1124","1",0,0,0,3.06099105054463,0.128807960223755,0.597748269225601,1.21957977325674,0.0429359867412516,"no",2.12820326604322,"no"
"WBGene00223883","Bm3622a","Bma-hrdl-1","8",21.8788386229303,0,0,4.55088221321285,0.612810526183762,7.10954569021309,11.1797555087854,0.204270175394587,"no",10.1138064843254,"no"
"WBGene00222119","Bm1858a","Bm1858a","4",757.342384047083,1269.20278574641,0,0,2.31159113025239,0,252.447461349028,423.838125625553,"no",0.596574191583768,"no"
"WBGene00225045","Bm4784","Bma-kal-1","0",1.40630591362905,0,0,0.787987391624683,0.0947396699035506,0.703440670759519,0.965911325337749,0.0315798899678502,"no",1.90572862505009,"no"
"WBGene00223877","Bm3616a","Bma-sur-6","0",0,0,0,8.07558060847402,0.776741200946269,8.41063433726501,5.49540498191301,0.258913733648756,"no",5.15953143436376,"no"
